county_code,county_name,date,gender,wage,hours,employment_rate,population,urban
13,County_13,2024-04-30,Female,27.73,35.9,0.8994484190517911,940177,1
13,County_13,2024-05-01,Male,37.16,43.6,0.8840186649774385,1405552,1
13,County_13,2024-05-01,Female,29.54,35.4,0.937345054104769,755993,1
13,County_13,2024-05-02,Male,35.98,42.0,0.8316709755519917,734611,1
13,County_13,2024-05-02,Female,30.42,33.6,0.8494612427263262,1266215,1
13,County_13,2024-05-03,Male,30.56,35.8,0.9286081123995014,745738,1
13,County_13,2024-05-03,Female,31.77,36.1,0.967878546129991,1246054,1
13,County_13,2024-05-04,Male,27.45,31.1,0.8607457980618992,1288888,1
13,County_13,2024-05-04,Female,25.45,32.9,0.8634554351216837,432113,1
13,County_13,2024-05-05,Male,29.13,37.6,0.9120610614155323,527805,1
13,County_13,2024-05-05,Female,37.57,37.4,0.881772452223492,971751,1
13,County_13,2024-05-06,Male,39.42,34.3,1.0,226971,1
13,County_13,2024-05-06,Female,28.03,35.4,0.9632689025342943,640970,1
13,County_13,2024-05-07,Male,38.98,43.4,0.9308815003870556,511882,1
13,County_13,2024-05-07,Female,23.78,37.6,0.9309085050735477,860502,1
13,County_13,2024-05-08,Male,30.42,30.4,0.9996522225264809,611175,1
13,County_13,2024-05-08,Female,25.58,31.2,0.8129355212420613,664974,1
13,County_13,2024-05-09,Male,38.68,40.6,0.9927579035310604,260176,1
13,County_13,2024-05-09,Female,21.58,37.6,0.8747859763409969,1084969,1
13,County_13,2024-05-10,Male,35.98,35.3,0.9258301370735379,1206768,1
13,County_13,2024-05-10,Female,26.64,42.5,0.9066667376527962,725206,1
13,County_13,2024-05-11,Male,30.62,35.0,0.8972545229388114,575627,1
13,County_13,2024-05-11,Female,29.38,33.2,0.9590062148994535,288272,1
13,County_13,2024-05-12,Male,35.33,34.6,0.9233075358699175,215490,1
13,County_13,2024-05-12,Female,31.79,44.4,0.8701230618572009,1426759,1
13,County_13,2024-05-13,Male,34.74,42.2,0.9673590290244909,1316858,1
13,County_13,2024-05-13,Female,23.99,44.8,0.871626494249305,477637,1
13,County_13,2024-05-14,Male,36.11,34.7,0.8915291877697875,920267,1
13,County_13,2024-05-14,Female,33.28,29.3,0.9252923058761565,990965,1
13,County_13,2024-05-15,Male,29.5,39.7,0.8891869084560292,474014,1
13,County_13,2024-05-15,Female,26.21,31.7,0.8809641943333262,995435,1
13,County_13,2024-05-16,Male,29.46,30.7,0.8502366260419835,1044224,1
13,County_13,2024-05-16,Female,26.2,35.3,0.8795954651435645,537160,1
13,County_13,2024-05-17,Male,33.36,35.1,0.8737459310562397,587345,1
13,County_13,2024-05-17,Female,34.88,39.4,0.8917010861642758,928445,1
13,County_13,2024-05-18,Male,35.25,38.8,0.8870617019144649,384342,1
13,County_13,2024-05-18,Female,27.29,36.7,0.8804901347810966,1329246,1
13,County_13,2024-05-19,Male,25.26,44.8,0.9052164042834648,626077,1
13,County_13,2024-05-19,Female,30.68,39.0,1.0,755319,1
13,County_13,2024-05-20,Male,31.95,33.2,0.8723183469749634,327956,1
13,County_13,2024-05-20,Female,34.97,36.0,0.9648387149881222,556667,1
13,County_13,2024-05-21,Male,36.49,41.9,0.8507813008202978,1296445,1
13,County_13,2024-05-21,Female,33.86,43.1,0.9735446726598189,1227897,1
13,County_13,2024-05-22,Male,31.26,35.5,0.8867851601533481,352516,1
13,County_13,2024-05-22,Female,35.57,27.7,0.8994393489588551,703042,1
13,County_13,2024-05-23,Male,24.07,42.1,0.8736089621597323,1192079,1
13,County_13,2024-05-23,Female,30.72,34.7,0.9150517497085744,330971,1
13,County_13,2024-05-24,Male,45.33,43.5,0.888080755092398,413476,1
13,County_13,2024-05-24,Female,30.92,35.8,0.900154117278396,348616,1
13,County_13,2024-05-25,Male,37.94,36.9,0.8227772359311224,1091589,1
13,County_13,2024-05-25,Female,25.28,41.2,0.8985951503994647,1418668,1
13,County_13,2024-05-26,Male,21.12,42.5,0.9346755570326869,783348,1
13,County_13,2024-05-26,Female,38.05,36.5,0.9371530871759635,850329,1
13,County_13,2024-05-27,Male,28.38,45.7,0.7985502127331422,525863,1
13,County_13,2024-05-27,Female,34.63,39.3,0.8321424528571197,1227417,1
13,County_13,2024-05-28,Male,19.41,38.7,0.9461633630159195,1151167,1
13,County_13,2024-05-28,Female,24.27,42.0,0.8600324604121413,1328488,1
13,County_13,2024-05-29,Male,33.06,36.7,0.8373880029126051,1057081,1
13,County_13,2024-05-29,Female,26.59,38.8,0.9683355342954324,1175146,1
13,County_13,2024-05-30,Male,35.76,34.1,0.8190031730604019,1077119,1
13,County_13,2024-05-30,Female,33.03,39.8,0.815774471980131,1445717,1
13,County_13,2024-05-31,Male,30.48,37.6,0.9629081496620946,1448210,1
13,County_13,2024-05-31,Female,31.93,34.7,1.0,283017,1
13,County_13,2024-06-01,Male,30.13,39.8,1.0,1308691,1
13,County_13,2024-06-01,Female,21.02,33.9,0.8531312766364596,237161,1
13,County_13,2024-06-02,Male,32.67,43.4,1.0,370423,1
13,County_13,2024-06-02,Female,31.11,34.6,0.9242646295662952,303257,1
13,County_13,2024-06-03,Male,31.88,40.5,0.9264154990063103,1432244,1
13,County_13,2024-06-03,Female,36.7,34.1,0.9566925645750448,1331845,1
13,County_13,2024-06-04,Male,25.81,40.8,0.8501947834804044,1362834,1
13,County_13,2024-06-04,Female,30.87,37.7,0.9567212637898955,1391156,1
13,County_13,2024-06-05,Male,27.05,36.8,0.8908907067750144,828572,1
13,County_13,2024-06-05,Female,18.66,43.4,0.9073636175810298,538434,1
13,County_13,2024-06-06,Male,29.44,38.8,0.8889419646337987,837014,1
13,County_13,2024-06-06,Female,29.94,37.2,0.9099699660062894,1099615,1
13,County_13,2024-06-07,Male,35.1,36.0,0.8430504067718003,1229277,1
13,County_13,2024-06-07,Female,34.46,39.0,0.8682693555746388,839570,1
13,County_13,2024-06-08,Male,31.49,37.3,0.9013076153064639,403519,1
13,County_13,2024-06-08,Female,27.81,38.2,0.8795351438541568,744704,1
13,County_13,2024-06-09,Male,40.8,34.6,0.9410198739337832,639010,1
13,County_13,2024-06-09,Female,25.68,31.5,0.9203205961322635,682931,1
13,County_13,2024-06-10,Male,39.54,36.7,0.9729343150801958,920235,1
13,County_13,2024-06-10,Female,32.24,38.3,0.9849036683137962,734392,1
13,County_13,2024-06-11,Male,29.44,43.9,0.8776683632605271,1444687,1
13,County_13,2024-06-11,Female,34.6,45.4,0.8759022823684015,228456,1
13,County_13,2024-06-12,Male,33.52,37.2,0.940712252364896,1033402,1
13,County_13,2024-06-12,Female,31.28,44.5,0.8501924262086074,641066,1
13,County_13,2024-06-13,Male,38.37,36.1,0.8718935471618148,1318077,1
13,County_13,2024-06-13,Female,25.63,39.6,0.9551138023279487,1222855,1
13,County_13,2024-06-14,Male,40.03,35.7,0.9264041275436584,1466224,1
13,County_13,2024-06-14,Female,21.69,40.3,0.8494809747393465,1282883,1
13,County_13,2024-06-15,Male,38.83,39.8,0.9183388033863968,241017,1
13,County_13,2024-06-15,Female,33.67,41.1,0.8416011684653136,714926,1
13,County_13,2024-06-16,Male,26.38,37.7,0.9986374479823851,1026945,1
13,County_13,2024-06-16,Female,30.08,34.8,0.8434804994752927,1263581,1
13,County_13,2024-06-17,Male,32.21,40.0,0.917946136996456,1282044,1
13,County_13,2024-06-17,Female,29.5,40.1,0.8990453505921746,751951,1
13,County_13,2024-06-18,Male,32.15,37.6,0.8486479288393861,805235,1
13,County_13,2024-06-18,Female,23.85,26.0,0.9283433332423486,1099131,1
13,County_13,2024-06-19,Male,34.44,34.1,0.8790218092085638,979040,1
13,County_13,2024-06-19,Female,25.05,39.3,0.9790568995691167,697240,1
13,County_13,2024-06-20,Male,30.73,37.4,0.874489177881114,972975,1
13,County_13,2024-06-20,Female,23.83,35.7,0.9432043605613776,804842,1
13,County_13,2024-06-21,Male,31.96,41.4,0.8324470375193767,1496387,1
13,County_13,2024-06-21,Female,38.18,38.6,0.8252831889219541,766408,1
13,County_13,2024-06-22,Male,33.21,38.1,0.8625362627588137,330797,1
13,County_13,2024-06-22,Female,18.52,40.3,0.8173644981559312,290868,1
13,County_13,2024-06-23,Male,32.79,42.5,0.8287745137916628,1318758,1
13,County_13,2024-06-23,Female,20.4,32.0,0.9547445254872164,520531,1
13,County_13,2024-06-24,Male,31.76,42.3,0.9344685452006442,662429,1
13,County_13,2024-06-24,Female,33.06,39.2,0.923475570034856,541201,1
13,County_13,2024-06-25,Male,32.38,40.1,0.9893080483078434,782369,1
13,County_13,2024-06-25,Female,23.72,38.5,0.9058268388199068,874118,1
13,County_13,2024-06-26,Male,31.19,34.6,0.7805671858528548,1455604,1
13,County_13,2024-06-26,Female,23.14,39.9,0.8179612883288649,622677,1
13,County_13,2024-06-27,Male,44.58,38.9,0.9722414755428093,804187,1
13,County_13,2024-06-27,Female,23.81,39.6,0.8972164048154551,672672,1
13,County_13,2024-06-28,Male,20.03,42.1,0.9296822179769642,1185708,1
13,County_13,2024-06-28,Female,31.38,41.0,0.9180355157158379,538265,1
13,County_13,2024-06-29,Male,28.31,36.1,0.9028866231257737,1193213,1
13,County_13,2024-06-29,Female,35.88,36.4,0.8545956217646458,458548,1
13,County_13,2024-06-30,Male,31.95,42.3,1.0,391060,1
13,County_13,2024-06-30,Female,20.3,31.8,0.8321183416303285,560432,1
13,County_13,2024-07-01,Male,33.75,39.1,0.8129149697177793,678135,1
13,County_13,2024-07-01,Female,22.29,26.0,0.7841722296285467,1159733,1
13,County_13,2024-07-02,Male,35.65,31.6,0.8243985156439548,1021145,1
13,County_13,2024-07-02,Female,22.62,37.6,0.8137749161967157,794097,1
13,County_13,2024-07-03,Male,30.32,37.9,0.954046003390007,1408731,1
13,County_13,2024-07-03,Female,33.02,39.3,0.8842529872643042,1046360,1
13,County_13,2024-07-04,Male,35.37,44.1,0.9630072477484282,618929,1
13,County_13,2024-07-04,Female,33.46,35.1,0.8570702386073508,982212,1
13,County_13,2024-07-05,Male,30.9,40.9,0.8714280861894695,1049604,1
13,County_13,2024-07-05,Female,28.53,37.8,0.8628446047883525,888250,1
13,County_13,2024-07-06,Male,31.42,37.3,0.9395251199042199,288755,1
13,County_13,2024-07-06,Female,34.82,31.5,0.8789592066815309,1463433,1
13,County_13,2024-07-07,Male,37.34,40.7,0.8408869793154938,851361,1
13,County_13,2024-07-07,Female,20.37,40.2,0.95817122909251,1255223,1
13,County_13,2024-07-08,Male,37.6,39.6,0.9144504301178078,1082935,1
13,County_13,2024-07-08,Female,33.93,41.2,0.8339360538130662,675227,1
13,County_13,2024-07-09,Male,35.83,36.1,0.9268352481846465,1245312,1
13,County_13,2024-07-09,Female,28.08,40.6,0.8705993961992219,1107081,1
13,County_13,2024-07-10,Male,38.35,42.9,0.8942710077781054,1233115,1
13,County_13,2024-07-10,Female,18.31,29.2,1.0,286001,1
13,County_13,2024-07-11,Male,25.38,34.7,0.9826160577322169,916101,1
13,County_13,2024-07-11,Female,32.95,37.4,1.0,945295,1
13,County_13,2024-07-12,Male,38.72,47.4,0.8975620337767208,446289,1
13,County_13,2024-07-12,Female,30.01,38.7,0.9333722667305927,280090,1
13,County_13,2024-07-13,Male,28.51,40.5,0.8286686116027839,1199738,1
13,County_13,2024-07-13,Female,19.53,36.4,0.7916367371399846,1320498,1
13,County_13,2024-07-14,Male,25.61,33.5,0.9822875548653855,1003873,1
13,County_13,2024-07-14,Female,28.02,38.9,0.9434255714894795,1430961,1
13,County_13,2024-07-15,Male,38.02,38.5,0.9918915462168021,1090743,1
13,County_13,2024-07-15,Female,40.34,41.3,0.9963315443330542,736407,1
13,County_13,2024-07-16,Male,36.66,41.1,0.8965343726247317,844667,1
13,County_13,2024-07-16,Female,26.04,36.8,1.0,960648,1
13,County_13,2024-07-17,Male,26.86,42.9,0.8797638115399687,354897,1
13,County_13,2024-07-17,Female,25.85,42.3,0.8752485538256533,1407337,1
13,County_13,2024-07-18,Male,29.98,34.7,0.8385934937595962,388409,1
13,County_13,2024-07-18,Female,30.09,40.0,0.9323470435277675,820821,1
13,County_13,2024-07-19,Male,28.89,39.2,0.8050727444479899,1069054,1
13,County_13,2024-07-19,Female,23.69,37.6,0.8385353042880331,626248,1
13,County_13,2024-07-20,Male,23.87,34.4,0.8962469389962204,657999,1
13,County_13,2024-07-20,Female,26.89,34.1,0.8575642308514448,1457088,1
13,County_13,2024-07-21,Male,25.28,37.1,0.8052708794280501,1169368,1
13,County_13,2024-07-21,Female,32.38,40.9,0.864069029105699,1356599,1
13,County_13,2024-07-22,Male,31.35,30.5,0.914073556909141,965088,1
13,County_13,2024-07-22,Female,35.95,38.4,0.9573940737924699,263391,1
13,County_13,2024-07-23,Male,25.11,39.4,0.9170759932684457,1052497,1
13,County_13,2024-07-23,Female,27.47,32.1,0.9062456492065067,1318481,1
13,County_13,2024-07-24,Male,32.66,37.9,0.8335591625713582,977954,1
13,County_13,2024-07-24,Female,37.26,36.2,0.9425214870245521,632461,1
13,County_13,2024-07-25,Male,26.31,37.9,0.90261744111664,739116,1
13,County_13,2024-07-25,Female,35.82,42.2,0.8140960453817336,906254,1
13,County_13,2024-07-26,Male,39.55,38.0,0.8674499266771621,979806,1
13,County_13,2024-07-26,Female,30.82,42.0,0.818596436734658,284141,1
13,County_13,2024-07-27,Male,26.71,38.2,0.9230076299066913,515045,1
13,County_13,2024-07-27,Female,23.72,30.3,0.9738502769634098,1108503,1
13,County_13,2024-07-28,Male,36.3,42.8,0.8720167052015502,961836,1
13,County_13,2024-07-28,Female,22.81,32.9,0.795831899508312,396976,1
13,County_13,2024-07-29,Male,32.05,30.0,0.750872904379831,564783,1
13,County_13,2024-07-29,Female,29.41,32.2,0.8982795059476949,1418366,1
13,County_13,2024-07-30,Male,39.44,41.2,0.8557284309524168,970458,1
13,County_13,2024-07-30,Female,34.84,30.6,0.88978385292786,963616,1
13,County_13,2024-07-31,Male,40.99,41.2,0.9523382172190694,757992,1
13,County_13,2024-07-31,Female,24.2,38.2,0.9412112118118199,573349,1
13,County_13,2024-09-01,Male,32.81,35.1,0.8844144963432254,1393052,1
13,County_13,2024-09-01,Female,24.38,43.8,1.0,909222,1
13,County_13,2024-09-02,Male,40.28,33.0,0.8399147293963592,1087613,1
13,County_13,2024-09-02,Female,22.96,37.2,0.958896500943473,515851,1
13,County_13,2024-09-03,Male,25.51,39.8,0.9172110455918976,806778,1
13,County_13,2024-09-03,Female,40.09,41.5,0.9541932981094458,992906,1
13,County_13,2024-09-04,Male,29.98,40.1,0.9211581328802297,715422,1
13,County_13,2024-09-04,Female,29.81,34.5,0.9837657792944977,1222199,1
13,County_13,2024-09-05,Male,37.23,36.3,0.9618793920826184,1095254,1
13,County_13,2024-09-05,Female,39.67,36.7,0.914896624502071,1436467,1
13,County_13,2024-09-06,Male,20.64,30.6,0.7907755148058754,926101,1
13,County_13,2024-09-06,Female,31.13,41.6,0.9353707774138778,1395137,1
13,County_13,2024-09-07,Male,33.04,39.1,0.8375391674770581,450323,1
13,County_13,2024-09-07,Female,34.56,45.9,0.9945019248014172,576651,1
13,County_13,2024-09-08,Male,30.66,40.1,0.9472866828996487,1366965,1
13,County_13,2024-09-08,Female,23.14,36.1,0.8687402212214274,768219,1
13,County_13,2024-09-09,Male,29.82,33.3,0.8804630649931169,1004271,1
13,County_13,2024-09-09,Female,23.94,33.7,1.0,804876,1
13,County_13,2024-09-10,Male,37.77,44.1,0.9666919462072666,559220,1
13,County_13,2024-09-10,Female,21.65,40.6,0.8959554898230824,1341842,1
13,County_13,2024-09-11,Male,20.96,46.2,0.8004741025528422,920404,1
13,County_13,2024-09-11,Female,30.62,29.5,0.8706618759308106,1435963,1
13,County_13,2024-09-12,Male,43.46,40.9,0.9508999596893937,266740,1
13,County_13,2024-09-12,Female,30.8,39.2,0.9072500056291589,1133484,1
13,County_13,2024-09-13,Male,28.27,34.5,0.9311419341250988,1287175,1
13,County_13,2024-09-13,Female,31.42,35.5,0.9699263269340299,1048795,1
13,County_13,2024-09-14,Male,24.98,37.8,0.9197647762231069,479872,1
13,County_13,2024-09-14,Female,26.25,38.2,0.7862817424092975,385472,1
13,County_13,2024-09-15,Male,28.97,42.4,0.8587219787801743,682559,1
13,County_13,2024-09-15,Female,26.88,35.9,0.9107181948622356,722232,1
13,County_13,2024-09-16,Male,32.61,43.0,0.910134220140623,715312,1
13,County_13,2024-09-16,Female,27.31,41.2,0.9748878839365704,1382843,1
13,County_13,2024-09-17,Male,38.05,29.8,0.8475233644792963,230080,1
13,County_13,2024-09-17,Female,29.6,36.6,0.8406632588811217,916753,1
13,County_13,2024-09-18,Male,23.68,40.8,0.8483781428353601,1495395,1
13,County_13,2024-09-18,Female,27.82,39.4,0.9152682990039883,391606,1
13,County_13,2024-09-19,Male,33.85,34.1,0.8638593899895676,592468,1
13,County_13,2024-09-19,Female,37.38,41.5,0.9148083779936543,537711,1
13,County_13,2024-09-20,Male,40.14,35.4,0.8412704816624109,455758,1
13,County_13,2024-09-20,Female,26.16,36.3,0.7938768478297316,1305472,1
13,County_13,2024-09-21,Male,35.3,35.9,0.8653505275878168,512080,1
13,County_13,2024-09-21,Female,30.51,41.4,0.8713935711647421,239917,1
13,County_13,2024-09-22,Male,30.84,41.0,0.8518457087042279,834048,1
13,County_13,2024-09-22,Female,34.75,40.0,0.9806412900384485,536010,1
13,County_13,2024-09-23,Male,39.92,35.5,0.8766560716664806,1470953,1
13,County_13,2024-09-23,Female,25.69,33.0,0.8594197891155945,1268579,1
13,County_13,2024-09-24,Male,29.69,36.6,0.8797904693193523,266863,1
13,County_13,2024-09-24,Female,38.17,38.7,0.9212630674900885,765382,1
13,County_13,2024-09-25,Male,39.63,38.6,0.9297818418899243,1260550,1
13,County_13,2024-09-25,Female,24.2,36.8,0.9668754335111212,493221,1
13,County_13,2024-09-26,Male,34.49,35.9,0.7982255772131346,282517,1
13,County_13,2024-09-26,Female,24.34,51.0,0.8944409639338027,1166889,1
13,County_13,2024-09-27,Male,24.61,39.4,0.882894045130339,1198530,1
13,County_13,2024-09-27,Female,19.03,35.0,0.9323443277906981,279689,1
13,County_13,2024-09-28,Male,32.33,28.1,0.9390502488878059,1057430,1
13,County_13,2024-09-28,Female,28.78,40.9,0.899402593879777,1175879,1
13,County_13,2024-09-29,Male,34.51,36.4,0.7500999820409291,331195,1
13,County_13,2024-09-29,Female,43.68,40.2,0.9264648665034697,1267673,1
13,County_13,2024-09-30,Male,34.14,37.6,0.9019999286626443,409973,1
13,County_13,2024-09-30,Female,28.8,42.9,0.8376309366356681,1286596,1
13,County_13,2024-10-01,Male,35.03,38.3,0.913231264934899,349931,1
13,County_13,2024-10-01,Female,22.65,36.2,0.8679670711931332,334945,1
13,County_13,2024-10-02,Male,27.33,34.8,0.9152799507643833,1227908,1
13,County_13,2024-10-02,Female,28.7,39.6,0.9525171807184801,1388978,1
13,County_13,2024-10-03,Male,32.82,41.5,0.9635472812580509,993538,1
13,County_13,2024-10-03,Female,21.83,38.7,0.8752767896910701,600440,1
13,County_13,2024-10-04,Male,34.62,37.8,0.8648231622062105,1289958,1
13,County_13,2024-10-04,Female,27.27,39.1,0.9833628507410979,277594,1
13,County_13,2024-10-05,Male,36.37,41.6,0.9181627335237524,1231321,1
13,County_13,2024-10-05,Female,34.57,37.5,0.9101339144890445,735363,1
13,County_13,2024-10-06,Male,39.3,42.7,0.949561117827173,1328920,1
13,County_13,2024-10-06,Female,26.09,29.7,0.8247251391015548,973092,1
13,County_13,2024-10-07,Male,35.02,32.9,0.9409443980142604,316494,1
13,County_13,2024-10-07,Female,31.22,32.6,0.9262378351776793,826581,1
13,County_13,2024-10-08,Male,28.64,40.2,0.9210526649589628,485848,1
13,County_13,2024-10-08,Female,21.07,30.7,0.8879763447684811,1250604,1
13,County_13,2024-10-09,Male,35.68,32.4,0.8724524397446543,1212294,1
13,County_13,2024-10-09,Female,29.69,31.8,0.9363025962358407,751817,1
13,County_13,2024-10-10,Male,30.32,39.1,0.911137589958601,918727,1
13,County_13,2024-10-10,Female,25.24,39.9,0.8724156752077599,580971,1
13,County_13,2024-10-11,Male,29.66,39.7,0.9160908069188527,289633,1
13,County_13,2024-10-11,Female,32.57,34.6,0.9594814298763478,433971,1
13,County_13,2024-10-12,Male,36.41,37.6,0.9478452573517964,664530,1
13,County_13,2024-10-12,Female,21.75,34.7,0.9146628010982293,935435,1
13,County_13,2024-10-13,Male,36.02,37.7,0.9159222778246319,585413,1
13,County_13,2024-10-13,Female,27.8,36.0,0.87817570518058,1484636,1
13,County_13,2024-10-14,Male,25.69,38.9,0.9376764040642536,442225,1
13,County_13,2024-10-14,Female,25.57,37.8,0.8886039854580213,722884,1
13,County_13,2024-10-15,Male,27.79,35.9,0.925933891877144,1485888,1
13,County_13,2024-10-15,Female,26.67,34.2,0.8742187236955737,1456811,1
13,County_13,2024-10-16,Male,34.49,31.5,1.0,483988,1
13,County_13,2024-10-16,Female,35.81,38.6,0.9979045115122351,1084784,1
13,County_13,2024-10-17,Male,14.2,39.8,0.9255998855426146,736736,1
13,County_13,2024-10-17,Female,38.48,34.2,0.9240052444417645,709220,1
13,County_13,2024-10-18,Male,36.33,37.1,0.8505008947480738,200888,1
13,County_13,2024-10-18,Female,31.6,32.1,0.9216740140273789,1211122,1
13,County_13,2024-10-19,Male,35.54,37.5,0.9346763299456982,937460,1
13,County_13,2024-10-19,Female,28.54,32.8,0.8874736689742426,509249,1
13,County_13,2024-10-20,Male,26.72,36.6,0.9238926114915963,1096216,1
13,County_13,2024-10-20,Female,31.33,34.4,0.9143587891763812,1006402,1
13,County_13,2024-10-21,Male,27.47,34.5,0.8918220842612767,663831,1
13,County_13,2024-10-21,Female,23.29,38.5,0.8774856198090143,1295842,1
13,County_13,2024-10-22,Male,34.91,37.2,0.8885693494241014,1326744,1
13,County_13,2024-10-22,Female,22.73,36.9,0.96279228366121,659591,1
13,County_13,2024-10-23,Male,45.46,37.2,0.8524525138391359,646378,1
13,County_13,2024-10-23,Female,43.16,36.9,0.9184966003524273,1194548,1
13,County_13,2024-10-24,Male,39.52,31.5,0.8351905489955974,785084,1
13,County_13,2024-10-24,Female,26.87,34.7,0.9092565638462229,206819,1
13,County_13,2024-10-25,Male,23.57,35.1,0.8272018353044703,1121907,1
13,County_13,2024-10-25,Female,20.3,32.8,0.848884917912247,403407,1
13,County_13,2024-10-26,Male,30.52,37.2,0.7988361972922328,427497,1
13,County_13,2024-10-26,Female,37.66,38.5,0.9016243705979887,483535,1
13,County_13,2024-10-27,Male,26.98,36.5,0.8439023567403977,297855,1
13,County_13,2024-10-27,Female,30.98,45.6,0.9751439122212218,994883,1
13,County_13,2024-10-28,Male,33.85,41.1,0.8878968278652641,224508,1
13,County_13,2024-10-28,Female,25.8,33.9,0.8402784792417021,411878,1
13,County_13,2024-10-29,Male,35.24,38.3,0.8686743122001046,965287,1
13,County_13,2024-10-29,Female,31.68,34.0,0.9013811785075988,1143266,1
13,County_13,2024-10-30,Male,30.99,46.2,0.8863341764396911,1305984,1
13,County_13,2024-10-30,Female,26.32,34.4,0.9047899436019914,1460704,1
13,County_13,2024-10-31,Male,31.0,41.7,0.8989999780454826,1218240,1
13,County_13,2024-10-31,Female,29.16,34.9,1.0,1118121,1
13,County_13,2024-11-01,Male,36.14,38.5,0.9333168071385649,1342281,1
13,County_13,2024-11-01,Female,36.52,35.0,0.8975045916229942,867679,1
13,County_13,2024-11-02,Male,29.76,38.3,0.9437082933651816,994834,1
13,County_13,2024-11-02,Female,25.11,40.9,0.8628394631578263,1059338,1
13,County_13,2024-11-03,Male,34.5,36.4,0.9095963505628305,1005790,1
13,County_13,2024-11-03,Female,27.22,41.9,0.9171318282178016,533756,1
13,County_13,2024-11-04,Male,29.83,35.3,0.8799111956668505,534200,1
13,County_13,2024-11-04,Female,33.98,42.0,0.930882918928672,1420882,1
13,County_13,2024-11-05,Male,34.21,27.3,0.914173073612332,1282024,1
13,County_13,2024-11-05,Female,25.51,36.4,0.9198901694882922,510134,1
13,County_13,2024-11-06,Male,40.91,38.6,0.8146626059828593,1027600,1
13,County_13,2024-11-06,Female,39.2,42.9,0.9506673202545997,1311898,1
13,County_13,2024-11-07,Male,33.04,37.7,0.9646515265426687,1297964,1
13,County_13,2024-11-07,Female,23.76,44.4,0.8923527554836963,1014757,1
13,County_13,2024-11-08,Male,24.15,42.2,0.8919305755658784,1401112,1
13,County_13,2024-11-08,Female,28.55,40.6,0.9837962563341677,1165191,1
13,County_13,2024-11-09,Male,27.84,37.6,0.8710767001048932,421166,1
13,County_13,2024-11-09,Female,32.39,37.7,0.9034610511488582,1196572,1
13,County_13,2024-11-10,Male,34.01,41.4,0.9168236500461647,320010,1
13,County_13,2024-11-10,Female,29.9,37.4,0.9377113442561827,901458,1
13,County_13,2024-11-11,Male,30.85,28.3,0.9332350638866577,466982,1
13,County_13,2024-11-11,Female,21.34,38.8,0.8737978213841905,1277364,1
13,County_13,2024-11-12,Male,40.13,39.2,0.8443286816724238,410526,1
13,County_13,2024-11-12,Female,32.4,30.9,0.8635318470365732,609186,1
13,County_13,2024-11-13,Male,36.53,43.3,0.9408836409536049,723918,1
13,County_13,2024-11-13,Female,37.67,27.3,1.0,256880,1
13,County_13,2024-11-14,Male,34.12,37.5,0.8293786432775029,759780,1
13,County_13,2024-11-14,Female,31.46,38.4,0.8815437708634261,1250262,1
13,County_13,2024-11-15,Male,30.21,42.5,0.9140999955708611,639224,1
13,County_13,2024-11-15,Female,29.41,37.6,0.9066958205597917,1301721,1
13,County_13,2024-11-16,Male,30.52,36.8,0.9013482942788053,214722,1
13,County_13,2024-11-16,Female,34.13,34.5,0.8429913759100198,1390108,1
13,County_13,2024-11-17,Male,34.8,43.6,0.9419681032580578,963071,1
13,County_13,2024-11-17,Female,38.35,37.8,0.9131532689487764,1302309,1
13,County_13,2024-11-18,Male,39.75,41.0,0.9022275602318867,913416,1
13,County_13,2024-11-18,Female,26.62,42.2,0.9236626869991476,1171659,1
13,County_13,2024-11-19,Male,35.59,34.2,0.9939987313319134,977239,1
13,County_13,2024-11-19,Female,26.4,31.9,0.8220995462943874,1086587,1
13,County_13,2024-11-20,Male,37.96,42.6,0.9615732949886489,286252,1
13,County_13,2024-11-20,Female,27.7,36.5,0.901508138917151,1008634,1
13,County_13,2024-11-21,Male,19.5,35.3,0.9291995893471501,280075,1
13,County_13,2024-11-21,Female,36.7,29.1,0.9773815318304483,439114,1
13,County_13,2024-11-22,Male,25.88,34.4,0.8268615012882767,304178,1
13,County_13,2024-11-22,Female,18.94,36.9,0.9159070780985858,218087,1
13,County_13,2024-11-23,Male,30.46,36.5,0.811858170042348,1481199,1
13,County_13,2024-11-23,Female,31.79,38.8,1.0,373409,1
13,County_13,2024-11-24,Male,34.88,36.6,0.8929725158185875,920220,1
13,County_13,2024-11-24,Female,29.18,32.8,0.8785456906141895,529611,1
13,County_13,2024-11-25,Male,32.67,39.1,0.8447643483102563,438887,1
13,County_13,2024-11-25,Female,32.46,36.2,0.8700230707295759,227606,1
13,County_13,2024-11-26,Male,31.82,32.5,0.8144899162633616,869950,1
13,County_13,2024-11-26,Female,31.86,41.0,0.8995302544630481,436068,1
13,County_13,2024-11-27,Male,31.63,43.6,0.8949262382168061,1346493,1
13,County_13,2024-11-27,Female,27.22,35.4,0.97183629273967,880325,1
13,County_13,2024-11-28,Male,15.53,38.2,0.7953563586923134,429300,1
13,County_13,2024-11-28,Female,21.75,30.1,0.8620334964410579,642870,1
13,County_13,2024-11-29,Male,34.62,34.2,0.9446653869488306,861954,1
13,County_13,2024-11-29,Female,36.38,35.8,0.9443799128667669,1007847,1
13,County_13,2024-11-30,Male,41.85,36.2,0.89813265015141,986353,1
